label,unit,attr,imgType
4659,49,input,none
4660,11,input,none
4661,5,input,none
4662,51,input,none
4663,33,input,none
4664,6,input,none
4665,94,input,none
4666,30,input,none
4667,77,input,none
4668,7,input,none
4669,5,input,none
4670,0,input,none
4671,69,input,none
4672,77,input,none
4673,79,input,none
4674,4,input,none
4675,76,input,none
4676,97,input,none
4677,45,input,none
4678,52,input,none
4679,13,input,none
4680,2,input,none
4681,2,input,none
4682,11,input,none
4683,35,input,none
4684,26,input,none
4685,76,input,none
4686,19,input,none
4687,2,input,none
4688,99,input,none
4689,51,input,none
4690,30,input,none
4691,30,input,none
4692,76,input,none
4693,14,input,none
4694,94,input,none
4695,33,input,none
4696,97,input,none
4697,49,input,none
4698,15,input,none
4699,72,input,none
4700,99,input,none
4701,38,input,none
4702,60,input,none
4703,62,input,none
4704,99,input,none
4705,99,input,none
4706,2,input,none
4707,33,input,none
4708,71,input,none
4709,17,input,none
4710,90,input,none
4711,69,input,none
4712,59,input,none
4713,93,input,none
4714,80,input,none
4715,19,input,none
4716,55,input,none
4717,73,input,none
4718,9,input,none
4719,90,input,none
4720,61,input,none
4721,98,input,none
4722,22,input,none
4723,36,input,none
4724,33,input,none
4725,71,input,none
4726,94,input,none
4727,94,input,none
4728,92,input,none
4729,78,input,none
4730,90,input,none
4731,27,input,none
4732,99,input,none
4733,39,input,none
4734,49,input,none
4735,74,input,none
4736,9,input,none
4737,97,input,none
4738,32,input,none
4739,69,input,none
4740,69,input,none
4741,3,input,none
4742,75,input,none
4743,65,input,none
4744,91,input,none
4745,87,input,none
4746,1,input,none
4747,7,input,none
4748,88,input,none
4749,86,input,none
4750,56,input,none
4751,63,input,none
4752,3,input,none
4753,24,input,none
4754,7,input,none
4755,19,input,none
4756,55,input,none
4757,30,input,none
4758,46,input,none
4759,54,input,none
4760,79,input,none
4761,16,input,none
4762,50,input,none
4763,95,input,none
4764,37,input,none
4765,87,input,none
4766,27,input,none
4767,48,input,none
4768,16,input,none
4769,68,input,none
4770,37,input,none
4771,38,input,none
4772,69,input,none
4773,69,input,none
4774,99,input,none
4775,28,input,none
4776,92,input,none
4777,60,input,none
4778,14,input,none
4779,99,input,none
4780,2,input,none
4781,79,input,none
4782,35,input,none
4783,93,input,none
4784,38,input,none
4785,39,input,none
4786,55,input,none
4787,97,input,none
4788,42,input,none
4789,52,input,none
4790,26,input,none
4791,65,input,none
4792,9,input,none
4793,8,input,none
4794,54,input,none
4795,95,input,none
4796,26,input,none
4797,19,input,none
4798,79,input,none
4799,27,input,none
4800,76,input,none
4801,91,input,none
4802,94,input,none
4803,20,input,none
4804,6,input,none
4805,41,input,none
4806,10,input,none
4807,9,input,none
4808,56,input,none
4809,49,input,none
4810,84,input,none
4811,42,input,none
4812,73,input,none
4813,3,input,none
4814,4,input,none
4815,91,input,none
4816,99,input,none
4817,31,input,none
4818,80,input,none
4819,0,input,none
4820,27,input,none
4821,20,input,none
4822,93,input,none
4823,3,input,none
4824,97,input,none
4825,82,input,none
4826,46,input,none
4827,73,input,none
4828,80,input,none
4829,94,input,none
4830,1,input,none
4831,61,input,none
4832,57,input,none
4833,40,input,none
4834,91,input,none
4835,68,input,none
4836,99,input,none
4837,6,input,none
4838,49,input,none
4839,37,input,none
4840,51,input,none
4841,3,input,none
4842,51,input,none
4843,42,input,none
4844,0,input,none
4845,60,input,none
4846,0,input,none
4847,37,input,none
4848,89,input,none
4849,56,input,none
4850,48,input,none
4851,72,input,none
4852,89,input,none
4853,79,input,none
4854,90,input,none
4855,55,input,none
4856,20,input,none
4857,42,input,none
4858,58,input,none
4859,2,input,none
4860,46,input,none
4861,60,input,none
4862,24,input,none
4863,40,input,none
4864,71,input,none
4865,58,input,none
4866,65,input,none
4867,58,input,none
4868,38,input,none
4869,30,input,none
4870,80,input,none
4871,42,input,none
4872,17,input,none
4873,36,input,none
4874,0,input,none
4875,94,input,none
4876,27,input,none
4877,58,input,none
4878,3,input,none
4879,42,input,none
4880,4,input,none
4881,95,input,none
4882,67,input,none
4883,58,input,none
4884,93,input,none
4885,90,input,none
4886,0,input,none
4887,73,input,none
4888,24,input,none
4889,72,input,none
4890,45,input,none
4891,2,input,none
4892,90,input,none
4893,39,input,none
4894,0,input,none
4895,70,input,none
4896,77,input,none
4897,33,input,none
4898,93,input,none
4899,48,input,none
4900,93,input,none
4901,3,input,none
4902,82,input,none
4903,60,input,none
4904,59,input,none
4905,59,input,none
4906,1,input,none
4907,55,input,none
4908,65,input,none
4909,81,input,none
4910,86,input,none
4911,2,input,none
4912,99,input,none
4913,93,input,none
4914,18,input,none
4915,39,input,none
4916,41,input,none
4917,8,input,none
4918,94,input,none
4919,7,input,none
4920,7,input,none
4921,5,input,none
4922,65,input,none
4923,4,input,none
4924,8,input,none
4925,81,input,none
4926,79,input,none
4927,69,input,none
4928,76,input,none
4929,13,input,none
4930,71,input,none
4931,7,input,none
4932,78,input,none
4933,20,input,none
4934,46,input,none
4935,98,input,none
4936,91,input,none
4937,60,input,none
4938,58,input,none
4939,9,input,none
4940,42,input,none
4941,67,input,none
4942,94,input,none
4943,90,input,none
4944,96,input,none
4945,42,input,none
4946,32,input,none
4947,27,input,none
4948,59,input,none
4949,87,input,none
4950,59,input,none
4951,59,input,none
4952,82,input,none
4953,74,input,none
4954,40,input,none
4955,96,input,none
4956,59,input,none
4957,87,input,none
4958,56,input,none
4959,36,input,none
4960,18,input,none
4961,0,input,none
4962,86,input,none
4963,24,input,none
4964,55,input,none
4965,34,input,none
4966,7,input,none
4967,99,input,none
4968,51,input,none
4969,81,input,none
4970,24,input,none
4971,48,input,none
4972,42,input,none
4973,7,input,none
4974,69,input,none
4975,97,input,none
4976,39,input,none
4977,39,input,none
4978,14,input,none
4979,46,input,none
4980,40,input,none
4981,91,input,none
4982,0,input,none
4983,66,input,none
4984,52,input,none
4985,4,input,none
4986,75,input,none
4987,42,input,none
4988,59,input,none
4989,32,input,none
4990,0,input,none
4991,69,input,none
4992,9,input,none
4993,2,input,none
4994,80,input,none
4995,60,input,none
4996,9,input,none
4997,62,input,none
4998,37,input,none
4999,32,input,none
5000,9,input,none
